Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2022-02-01 9:00,2022-02-01 9:00,0087 Broughton & Burnaby,0019 Robson & Hornby,365 Standard,1521,420,3814,3919,3,5,0,0
2022-02-01 9:00,2022-02-01 9:00,0037 Hornby & Nelson,0124 Richards & Cordova,365 Corporate Plus,1425,591,3813,4043,3,5,0,0
2022-02-01 9:00,2022-02-01 9:00,0088 Harwood & Bute,0230 Alexander & Railway,365 Standard,4592,1191,3529,3808,3,5,0,0
2022-02-01 9:00,2022-02-01 10:00,0174 1st & Manitoba,0037 Hornby & Nelson,365 Corporate Plus Renewal,3128,992,3834,4079,3,6,0,0
2022-02-01 9:00,2022-02-01 10:00,0040 Cardero & Davie,0052 Cambie & Water,365 Plus,2840,769,3919,4085,1,3,0,0
2022-02-01 9:00,2022-02-01 10:00,0060 Bidwell & Burnaby,0025 Homer & Robson (Vancouver Public Library),365 Plus,2636,988,3881,3980,7,7,0,0
2022-02-01 9:00,2022-02-01 10:00,0084 Beach & Broughton,0209 Stanley Park - Information Booth,365 Corporate Plus Renewal,2866,803,3684,3855,7,7,0,0
2022-02-01 9:00,2022-02-01 10:00,0191 7th & Laurel,0005 Dunsmuir & Beatty,365 Standard,2593,794,3655,3824,2,5,0,0
2022-02-01 9:00,2022-02-01 10:00,0186 10th & Kingsway,0070 10th & Granville,365 Corporate Plus Renewal,3124,1128,3623,3800,2,4,0,0
2022-02-01 9:00,2022-02-01 10:00,0252 Woodland & Graveley,0072 14th & Cambie,365 Day Founding Standard,4782,1391,3879,4100,1,2,0,0
2022-02-01 9:00,2022-02-01 12:00,0014 Canada Place,0028 Davie & Beach,24 Hour,24608,10295,3473,4067,4,10,0,0
2022-02-01 9:00,2022-02-01 18:00,0199 Georgia & Main,0124 Richards & Cordova,365 Corporate Plus,0,351,3432,3510,2,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0172 10th & Columbia,0001 10th & Cambie,365 Standard,373,100,3882,4011,9,9,0,0
2022-02-01 10:00,2022-02-01 10:00,0039 Helmcken & Burrard,0300 Bute & Barclay,365 Day Pass Plus SALE,788,243,3610,3842,6,7,0,0
2022-02-01 10:00,2022-02-01 10:00,0089 Burrard & Drake,0076 Cypress & 4th,365 Standard,1939,418,3592,3710,6,7,0,0
2022-02-01 10:00,2022-02-01 10:00,0187 Bute & Davie,0037 Hornby & Nelson,Archived Monthly Plus,978,334,3648,3668,6,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0089 Burrard & Drake,0063 Robson & Granville,365 Standard,1063,318,3666,3744,6,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0129 Richards & Robson,0021 Cordova & Granville,365 Day Founding Plus,939,385,3452,3686,6,7,0,0
2022-02-01 10:00,2022-02-01 10:00,0048 Comox & Broughton,0005 Dunsmuir & Beatty,365 Plus,2560,736,3627,3771,5,7,0,0
2022-02-01 10:00,2022-02-01 10:00,0282 14th & Fraser,0172 10th & Columbia,365 Standard,1903,471,3877,4048,10,11,0,0
2022-02-01 10:00,2022-02-01 10:00,0140 Burrard & 7th,0039 Helmcken & Burrard,365 Corporate Plus,2523,1145,3922,4056,7,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0048 Comox & Broughton,0035 Coal Harbour Community Centre,365 Standard,904,234,3676,3810,5,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0047 Chilco & Beach,0201 Shaw Tower,365 Plus,2658,693,3507,3806,5,8,0,0
2022-02-01 10:00,2022-02-01 10:00,0300 Bute & Barclay,0040 Cardero & Davie,365 Corporate Plus Renewal,1012,222,3550,3694,5,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0088 Harwood & Bute,0024 Hornby & Pender,365 Plus,1968,736,3600,3615,9,9,0,0
2022-02-01 10:00,2022-02-01 10:00,0044 Pacific & Richards,0201 Shaw Tower,365 Standard,2552,1178,3544,3673,8,8,0,0
2022-02-01 10:00,2022-02-01 10:00,0015 Granville & Georgia,0079 Nelson & Richards,30 Day Pass,714,326,3484,3576,5,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0171 5th & Yukon,0039 Helmcken & Burrard,365 Plus,2407,750,3779,3823,4,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0187 Bute & Davie,0124 Richards & Cordova,365 Standard,2440,905,3711,3797,5,4,0,0
2022-02-01 10:00,2022-02-01 10:00,0099 Vancouver Art Gallery - North Plaza,0147 Chestnut & McNicoll,365 Corporate Plus,2838,797,3758,3922,4,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0189 Granville Island,0073 Ontario & 5th,Community Pass,3579,938,3689,3858,7,8,0,0
2022-02-01 10:00,2022-02-01 10:00,0193 Science World,0189 Granville Island,365 Standard,0,681,3482,3594,7,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0119 3rd & Quebec,0154 Kitsilano Beach Park,Community Pass,6264,1268,3597,3884,2,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0300 Bute & Barclay,0006 Olympic Village Station,365 Corporate Plus Renewal,3101,984,3608,3835,4,8,0,0
2022-02-01 10:00,2022-02-01 10:00,0006 Olympic Village Station,0011 Ontario & Seawall,365 Standard,1519,471,3843,4001,9,10,0,0
2022-02-01 10:00,2022-02-01 10:00,0032 Comox & Denman,0087 Broughton & Burnaby,365 Standard,814,270,3726,3821,4,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0024 Hornby & Pender,0006 Olympic Village Station,365 Standard,2856,739,3629,3945,5,8,0,0
2022-02-01 10:00,2022-02-01 10:00,0039 Helmcken & Burrard,0140 Burrard & 7th,365 Corporate Plus,2525,922,3805,4051,6,4,0,0
2022-02-01 10:00,2022-02-01 10:00,0099 Vancouver Art Gallery - North Plaza,0137 Beach & Seymour,365 Corporate Plus Renewal,1827,773,3619,3747,5,7,0,0
2022-02-01 10:00,2022-02-01 10:00,0140 Burrard & 7th,0069 7th & Granville,365 Day Founding Plus,590,233,3370,3594,5,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0035 Coal Harbour Community Centre,0014 Canada Place,365 Standard,1404,355,3648,3813,3,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0174 1st & Manitoba,0057 Marinaside & Cooperage,365 Standard,1980,539,3871,3998,3,6,0,0
2022-02-01 10:00,2022-02-01 10:00,0300 Bute & Barclay,0019 Robson & Hornby,365 Corporate Plus,690,219,3735,3839,3,4,0,0
2022-02-01 10:00,2022-02-01 10:00,0211 14th & Alder,0132 14th & Ontario,30 Day Pass,2082,621,3581,3673,7,8,0,0
2022-02-01 10:00,2022-02-01 10:00,0300 Bute & Barclay,0177 Quebec & 1st,30 Day Pass,3336,733,3603,3895,4,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0040 Cardero & Davie,0173 1st & Columbia,30 Day Pass,6091,1349,3929,4250,3,5,0,0
2022-02-01 10:00,2022-02-01 10:00,0239 Grant & Commercial,0242 8th & Commercial,365 Standard,1029,252,3829,3950,6,7,0,0
2022-02-01 10:00,2022-02-01 10:00,0099 Vancouver Art Gallery - North Plaza,0137 Beach & Seymour,365 Corporate Plus Renewal,1553,436,3776,3926,4,7,0,0
2022-02-01 10:00,2022-02-01 11:00,0005 Dunsmuir & Beatty,0123 Georgia & Thurlow,365 Corporate Plus Renewal,1468,715,3989,4103,9,9,0,0
2022-02-01 10:00,2022-02-01 11:00,0083 Aquatic Centre,0028 Davie & Beach,365 Standard,1251,417,3731,3979,7,8,0,0
2022-02-01 10:00,2022-02-01 11:00,0218 Carrall & Seawall,0174 1st & Manitoba,30 Day Pass,1251,368,3861,4008,9,8,0,0
2022-02-01 10:00,2022-02-01 11:00,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,24 Hour,8737,3536,3526,3758,6,7,0,0
2022-02-01 10:00,2022-02-01 12:00,0089 Burrard & Drake,0980 Workshop - Balancer Bike Check In,365 Corporate Standard,1786,5505,3732,3821,6,8,0,0
2022-02-01 10:00,2022-02-01 12:00,0014 Canada Place,0028 Davie & Beach,24 Hour,25157,9757,3797,4311,4,10,0,0
2022-02-01 11:00,2022-02-01 11:00,0060 Bidwell & Burnaby,0060 Bidwell & Burnaby,365 Plus,10,98,3827,3901,7,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0079 Nelson & Richards,0004 Yaletown-Roundhouse Station,365 Plus,671,227,3821,3916,7,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0060 Bidwell & Burnaby,0060 Bidwell & Burnaby,365 Plus,126,298,3698,3737,7,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0129 Richards & Robson,0129 Richards & Robson,365 Corporate Standard,0,21,3821,3977,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0010 Stamps Landing,0174 1st & Manitoba,365 Corporate Plus Renewal,1178,302,3835,3942,7,9,0,0
2022-02-01 11:00,2022-02-01 11:00,0110 5th & Arbutus,0008 8th & Ash,365 Standard,4,1027,3698,3782,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0176 10th & Ontario,0075 Arbutus & 10th,365 Day Founding Standard,3638,971,3511,3611,5,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0035 Coal Harbour Community Centre,0041 Cardero & Robson,24 Hour,1139,826,3478,3681,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0035 Coal Harbour Community Centre,0041 Cardero & Robson,24 Hour,1462,853,3790,3871,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0037 Hornby & Nelson,0173 1st & Columbia,365 Corporate Plus Renewal,2572,457,3919,4143,8,10,0,0
2022-02-01 11:00,2022-02-01 11:00,0039 Helmcken & Burrard,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Standard,925,330,3671,3908,6,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0084 Beach & Broughton,0122 Haro & Denman,365 Standard,1496,394,3800,3948,8,10,0,0
2022-02-01 11:00,2022-02-01 11:00,0039 Helmcken & Burrard,0138 Richards & Helmcken,30 Day Pass,496,291,3608,3692,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0300 Bute & Barclay,0039 Helmcken & Burrard,365 Plus,802,234,3595,3781,6,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0050 Bute & Comox,0039 Helmcken & Burrard,30 Day Pass,586,266,3721,3797,10,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0166 Alder & 11th,0070 10th & Granville,365 Standard,649,163,3671,3753,7,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0069 7th & Granville,0037 Hornby & Nelson,365 Plus,3228,743,3848,4042,6,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0298 6th & Carolina,0240 2nd & Commercial,30 Day Pass,2815,1040,3610,3771,5,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0193 Science World,0044 Pacific & Richards,365 Standard,0,933,3331,3420,7,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0087 Broughton & Burnaby,0040 Cardero & Davie,365 Standard,334,109,3750,3810,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0057 Marinaside & Cooperage,0234 Station & National,30 Day Pass,2724,1035,3576,3782,6,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0063 Robson & Granville,0089 Burrard & Drake,365 Day Founding Plus,1159,393,3648,3872,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0253 Charles & Woodland,0015 Granville & Georgia,Community Pass,4257,1273,3708,4011,5,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0187 Bute & Davie,0039 Helmcken & Burrard,365 Standard,586,193,3611,3700,6,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0072 14th & Cambie,0191 7th & Laurel,365 Standard,2254,1416,3852,3966,9,7,503,1
2022-02-01 11:00,2022-02-01 11:00,0076 Cypress & 4th,0058 Homer & Smithe,365 Plus,3195,843,3795,4024,5,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0044 Pacific & Richards,0076 Cypress & 4th,365 Day Founding Standard,2309,609,3374,3621,7,9,0,0
2022-02-01 11:00,2022-02-01 11:00,0173 1st & Columbia,0189 Granville Island,365 Day Founding Plus,2770,895,3726,3885,6,7,0,0
2022-02-01 11:00,2022-02-01 11:00,0008 8th & Ash,0147 Chestnut & McNicoll,365 Standard,3416,720,3895,4153,7,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0092 Chilco & Barclay,0073 Ontario & 5th,365 Standard,6534,1200,3579,3868,6,10,0,0
2022-02-01 11:00,2022-02-01 11:00,0224 Pender & Commercial,0227 Campbell & Hastings,365 Standard,1329,505,3547,3644,4,5,0,0
2022-02-01 11:00,2022-02-01 11:00,0154 Kitsilano Beach Park,0119 3rd & Quebec,Community Pass,5321,1152,3634,3955,6,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0039 Helmcken & Burrard,0187 Bute & Davie,365 Standard,577,185,3845,4019,6,8,0,0
2022-02-01 11:00,2022-02-01 11:00,0130 Heather & 16th,0008 8th & Ash,365 Standard,1006,247,3713,3829,4,4,0,0
2022-02-01 11:00,2022-02-01 11:00,0300 Bute & Barclay,0058 Homer & Smithe,365 Day Founding Standard,1184,512,3698,3819,5,6,0,0
2022-02-01 11:00,2022-02-01 11:00,0300 Bute & Barclay,0300 Bute & Barclay,365 Day Founding Standard,0,20,3763,3802,5,5,0,0
2022-02-01 11:00,2022-02-01 12:00,0060 Bidwell & Burnaby,0058 Homer & Smithe,365 Plus,3058,1411,3676,3877,7,8,0,0
2022-02-01 11:00,2022-02-01 12:00,0039 Helmcken & Burrard,0050 Bute & Comox,365 Plus,561,207,3608,3811,7,8,0,0
2022-02-01 11:00,2022-02-01 12:00,0034 Cordova & Bute,0150 Alexander & Main,365 Day Founding Plus,2001,378,3681,3881,6,8,0,0
2022-02-01 11:00,2022-02-01 12:00,0225 McLean & Pender,0053 Keefer & Abbott,365 Day Founding Standard,3363,838,4019,4158,7,9,0,0
2022-02-01 11:00,2022-02-01 12:00,0002 Burrard Station (Melville & Dunsmuir),0039 Helmcken & Burrard,365 Corporate Standard,925,523,3808,3924,6,8,0,0
2022-02-01 11:00,2022-02-01 12:00,0098 Carrall & Hastings,0187 Bute & Davie,Community Pass,5264,3212,3737,3916,7,11,0,0
2022-02-01 11:00,2022-02-01 12:00,0129 Richards & Robson,0300 Bute & Barclay,365 Corporate Standard,1739,859,3653,3790,7,7,0,0
2022-02-01 11:00,2022-02-01 12:00,0187 Bute & Davie,0096 Nicola & Robson,Community Pass,967,286,3819,3893,8,11,0,0
2022-02-01 11:00,2022-02-01 12:00,0211 14th & Alder,0136 David Lam Park - West,365 Plus,6375,1279,3524,3731,8,10,0,0
2022-02-01 11:00,2022-02-01 12:00,0034 Cordova & Bute,0104 Stanley Park - Second Beach South,24 Hour,11441,3407,3926,4155,5,9,0,0
2022-02-01 11:00,2022-02-01 12:00,0087 Broughton & Burnaby,0087 Broughton & Burnaby,VIP,6017,4530,3864,4145,6,7,0,0
2022-02-01 11:00,2022-02-01 12:00,0980 Workshop - Balancer Bike Check In,0980 Workshop - Balancer Bike Check In,VIP,7643,5398,4777,4753,18,0,0,0
2022-02-01 11:00,2022-02-01 12:00,0981 Workshop - Service Complete,0980 Workshop - Balancer Bike Check In,VIP,7720,5417,4713,4655,18,2,0,0
2022-02-01 12:00,2022-02-01 12:00,0092 Chilco & Barclay,0032 Comox & Denman,365 Day Founding Standard,573,231,3731,3826,6,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0044 Pacific & Richards,0079 Nelson & Richards,365 Standard,692,264,3545,3687,8,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0037 Hornby & Nelson,0024 Hornby & Pender,365 Plus,878,335,3576,3547,6,6,0,0
2022-02-01 12:00,2022-02-01 12:00,0044 Pacific & Richards,0044 Pacific & Richards,365 Standard,0,20,3242,3415,6,5,0,0
2022-02-01 12:00,2022-02-01 12:00,0245 Woodland & 10th,0246 Glen & Broadway,365 Corporate Plus,692,265,3847,3842,10,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0044 Pacific & Richards,0044 Pacific & Richards,365 Standard,0,18,3276,3441,6,6,0,0
2022-02-01 12:00,2022-02-01 12:00,0255 18th & Main,0206 8th & Scotia,365 Corporate Standard,1545,473,3724,3805,17,14,0,0
2022-02-01 12:00,2022-02-01 12:00,0218 Carrall & Seawall,0057 Marinaside & Cooperage,365 Standard,757,218,3776,3897,12,11,0,0
2022-02-01 12:00,2022-02-01 12:00,0224 Pender & Commercial,0223 Commercial & Adanac,VIP,1227,426,3903,3972,8,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0055 Keefer & Columbia,0044 Pacific & Richards,365 Corporate Plus,2687,766,3763,3897,12,13,0,0
2022-02-01 12:00,2022-02-01 12:00,0274 Victoria & 10th,0245 Woodland & 10th,365 Corporate Plus,610,189,3823,3892,11,11,0,0
2022-02-01 12:00,2022-02-01 12:00,0228 Keefer & Hawks,0213 Pender & Gore,365 Day Pass Plus SALE,847,209,3518,3729,6,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0069 7th & Granville,0172 10th & Columbia,365 Standard,2458,568,3930,4126,6,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0224 Pender & Commercial,0224 Pender & Commercial,VIP,287,91,3940,4013,7,5,0,0
2022-02-01 12:00,2022-02-01 12:00,0039 Helmcken & Burrard,0025 Homer & Robson (Vancouver Public Library),365 Plus,1647,565,3660,3753,9,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0012 Dunsmuir & Richards,0096 Nicola & Robson,Community Pass,1870,682,3993,4137,7,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,1400,711,3648,3724,9,9,203,1
2022-02-01 12:00,2022-02-01 12:00,0204 York & Yew,0205 Pine & 10th,365 Plus,1874,523,3827,3997,7,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0050 Bute & Comox,0019 Robson & Hornby,365 Corporate Plus,1172,707,3814,3951,15,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0174 1st & Manitoba,0064 Expo & Smithe,365 Standard,2009,636,3552,3692,5,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0011 Ontario & Seawall,0218 Carrall & Seawall,365 Standard,857,173,3763,3906,12,13,0,0
2022-02-01 12:00,2022-02-01 12:00,0057 Marinaside & Cooperage,0150 Alexander & Main,365 Standard,0,691,3418,3481,11,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0076 Cypress & 4th,0044 Pacific & Richards,365 Day Founding Standard,2287,659,3829,3966,6,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0235 Charles & Commercial,0212 Union & Dunlevy,24 Hour,2509,928,3827,4140,6,6,0,0
2022-02-01 12:00,2022-02-01 12:00,0024 Hornby & Pender,0089 Burrard & Drake,365 Standard,1521,558,3571,3608,7,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0034 Cordova & Bute,0014 Canada Place,365 Standard,873,563,3602,3673,6,5,0,0
2022-02-01 12:00,2022-02-01 12:00,0218 Carrall & Seawall,0010 Stamps Landing,30 Day Pass,2103,439,3623,3756,9,12,0,0
2022-02-01 12:00,2022-02-01 12:00,0053 Keefer & Abbott,0225 McLean & Pender,365 Day Founding Standard,3205,874,4008,4182,7,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0132 14th & Ontario,0211 14th & Alder,30 Day Pass,1992,519,3557,3745,16,13,0,0
2022-02-01 12:00,2022-02-01 12:00,0017 Marinaside & Davie,0055 Keefer & Columbia,365 Corporate Plus,1739,455,3753,3852,17,16,0,0
2022-02-01 12:00,2022-02-01 12:00,0055 Keefer & Columbia,0236 Keith & 6th,365 Plus,3432,1389,3629,3829,9,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0261 8th & Fraser,0197 1st & Scotia,365 Standard,1268,322,3785,3939,13,12,0,0
2022-02-01 12:00,2022-02-01 12:00,0041 Cardero & Robson,0088 Harwood & Bute,365 Plus,1521,538,3800,3858,7,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,1897,825,3624,3755,9,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0053 Keefer & Abbott,0053 Keefer & Abbott,24 Hour,0,63,3627,3686,8,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0082 Richards & Davie,0012 Dunsmuir & Richards,365 Day Founding Plus,1082,421,3740,3866,7,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0234 Station & National,0199 Georgia & Main,30 Day Pass,1002,608,3705,3711,11,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0016 Pender & Burrard,0098 Carrall & Hastings,30 Day Pass,2536,1305,3706,3919,8,8,236,1
2022-02-01 12:00,2022-02-01 12:00,0305 Georgia & Homer,0055 Keefer & Columbia,365 Plus,1390,465,3611,3789,9,5,0,0
2022-02-01 12:00,2022-02-01 12:00,0132 14th & Ontario,0132 14th & Ontario,365 Corporate Plus,2058,1755,3705,3863,8,6,553,1
2022-02-01 12:00,2022-02-01 12:00,0228 Keefer & Hawks,0119 3rd & Quebec,365 Corporate Plus,2474,778,3584,3715,7,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0050 Bute & Comox,0035 Coal Harbour Community Centre,24 Hour,2060,1820,3637,3800,11,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0093 Chilco & Robson,0148 Creekside Park North,365 Corporate Plus,5458,1315,3690,3893,6,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0002 Burrard Station (Melville & Dunsmuir),0034 Cordova & Bute,365 Standard,575,271,3663,3768,6,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0129 Richards & Robson,0124 Richards & Cordova,365 Standard,696,327,3884,3972,6,4,0,0
2022-02-01 12:00,2022-02-01 12:00,0136 David Lam Park - West,0218 Carrall & Seawall,365 Corporate Plus Renewal,2001,774,3568,3740,8,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0050 Bute & Comox,0035 Coal Harbour Community Centre,24 Hour,1988,1915,3939,4034,12,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0198 5th & Main,0012 Dunsmuir & Richards,365 Plus,2899,701,3692,3881,7,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0132 14th & Ontario,0132 14th & Ontario,365 Corporate Plus,0,17,3731,3834,8,5,0,0
2022-02-01 12:00,2022-02-01 12:00,0148 Creekside Park North,0079 Nelson & Richards,365 Standard,2035,629,3924,4185,8,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0199 Georgia & Main,0012 Dunsmuir & Richards,365 Corporate Plus Renewal,1380,456,3808,3914,7,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0104 Stanley Park - Second Beach South,0104 Stanley Park - Second Beach South,24 Hour,637,370,3586,3658,8,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0052 Cambie & Water,0053 Keefer & Abbott,365 Standard,698,263,4001,4084,7,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0136 David Lam Park - West,0083 Aquatic Centre,365 Plus,1551,453,3619,3718,9,11,0,0
2022-02-01 12:00,2022-02-01 12:00,0173 1st & Columbia,0055 Keefer & Columbia,365 Standard,1572,393,3906,4005,3,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0041 Cardero & Robson,0305 Georgia & Homer,365 Plus,1776,737,3629,3779,7,4,0,0
2022-02-01 12:00,2022-02-01 12:00,0278 15th & Victoria (Trout Lake),0272 Pender & Victoria,365 Plus,2742,663,3706,3860,7,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0242 8th & Commercial,0298 6th & Carolina,30 Day Pass,2350,846,3539,3655,7,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0089 Burrard & Drake,0063 Robson & Granville,365 Day Founding Plus,1145,360,3639,3898,6,6,0,0
2022-02-01 12:00,2022-02-01 12:00,0136 David Lam Park - West,0028 Davie & Beach,365 Plus,2597,570,3547,3681,8,10,0,0
2022-02-01 12:00,2022-02-01 12:00,0099 Vancouver Art Gallery - North Plaza,0016 Pender & Burrard,30 Day Pass,1415,932,3829,3892,7,7,335,2
2022-02-01 12:00,2022-02-01 12:00,0122 Haro & Denman,0012 Dunsmuir & Richards,Community Pass,2807,1924,3939,4080,7,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0030 Abbott & Cordova,0053 Keefer & Abbott,24 Hour,600,1030,3648,3703,7,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0030 Abbott & Cordova,0230 Alexander & Railway,365 Plus,1313,319,3826,3908,7,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0187 Bute & Davie,0050 Bute & Comox,24 Hour,1080,670,3441,3578,9,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0035 Coal Harbour Community Centre,0104 Stanley Park - Second Beach South,24 Hour,2354,652,3555,3819,7,9,0,0
2022-02-01 12:00,2022-02-01 12:00,0030 Abbott & Cordova,0053 Keefer & Abbott,24 Hour,651,1126,3450,3636,6,7,0,0
2022-02-01 12:00,2022-02-01 12:00,0187 Bute & Davie,0050 Bute & Comox,24 Hour,1072,878,3782,3800,8,8,0,0
2022-02-01 12:00,2022-02-01 12:00,0187 Bute & Davie,0187 Bute & Davie,24 Hour,0,79,3453,3574,8,7,0,0
2022-02-01 12:00,2022-02-01 13:00,0079 Nelson & Richards,0082 Richards & Davie,365 Standard,365,151,3455,3669,8,7,0,0
2022-02-01 12:00,2022-02-01 13:00,0104 Stanley Park - Second Beach South,0209 Stanley Park - Information Booth,24 Hour,1725,512,3536,3673,8,9,0,0
2022-02-01 12:00,2022-02-01 13:00,0083 Aquatic Centre,0102 Stanley Park - Second Beach North,365 Plus,2581,685,3621,3805,12,13,0,0
2022-02-01 12:00,2022-02-01 13:00,0236 Keith & 6th,0283 15th & Knight,365 Plus,1527,749,3697,3787,9,8,0,0
2022-02-01 12:00,2022-02-01 13:00,0092 Chilco & Barclay,0012 Dunsmuir & Richards,365 Day Founding Plus,2862,814,3942,4095,7,9,0,0
2022-02-01 12:00,2022-02-01 13:00,0150 Alexander & Main,0052 Cambie & Water,30 Day Pass,0,1255,3434,3470,9,7,0,0
2022-02-01 12:00,2022-02-01 13:00,0173 1st & Columbia,0173 1st & Columbia,365 Standard,4786,1320,4013,4293,6,4,0,0
2022-02-01 12:00,2022-02-01 13:00,0050 Bute & Comox,0039 Helmcken & Burrard,365 Corporate Standard,549,182,3655,3687,11,12,0,0
2022-02-01 12:00,2022-02-01 13:00,0034 Cordova & Bute,0124 Richards & Cordova,Archived Monthly Standard,1014,282,3623,3700,5,7,0,0
2022-02-01 12:00,2022-02-01 13:00,0101 Stanley Park - Vancouver Aquarium,0035 Coal Harbour Community Centre,30 Day Pass,3977,1308,3774,4114,6,8,0,0
2022-02-01 12:00,2022-02-01 13:00,0173 1st & Columbia,0039 Helmcken & Burrard,365 Corporate Standard Renewal,2815,799,3681,3816,6,8,0,0
2022-02-01 12:00,2022-02-01 13:00,0098 Carrall & Hastings,0024 Hornby & Pender,30 Day Pass,3798,1751,3731,3924,8,9,349,3
2022-02-01 12:00,2022-02-01 13:00,0101 Stanley Park - Vancouver Aquarium,0035 Coal Harbour Community Centre,30 Day Pass,4059,1449,3763,4048,5,9,0,0
