Date,Bike trips,Total distance (m),Total duration (sec),Mean departure temperature (C),Mean return temperature (C),Electric bike trips
2022-08-21,5514,17415375.67,8786681.0,26.42818280739935,26.15197678636199,770
2022-08-22,5391,16041396.0,7747289.0,26.62919680949731,26.474123539232053,846
2022-08-23,6112,17676627.67,8335812.0,25.4029777486911,25.592277486910994,1206
2022-08-24,5664,15862600.34,6775158.0,27.590042372881356,27.607168079096045,1170
2022-08-25,5768,16406220.34,8412656.0,28.05114424410541,27.846567267683774,1131
2022-08-26,4598,12948486.0,5445981.0,20.00782949108308,20.590691605045674,930
2022-08-27,5492,16774910.33,7860045.0,22.674071376547705,22.728332119446467,991
2022-08-28,5720,17835710.67,8023099.0,24.81923076923077,24.554895104895106,1071
2022-08-29,5255,15194900.67,6537419.0,25.699714557564224,25.455566127497622,923
2022-08-30,5648,16007037.33,6791320.0,27.13031161473088,27.11756373937677,1346
2022-08-31,5273,13840788.34,5464824.0,27.879385549023326,27.360895126114166,1436
2022-09-01,5131,14668545.35,6134388.0,25.275190021438316,25.259598518807252,1317.0
2022-09-02,5414,15242785.33,6835375.0,25.466937569264868,25.364056150720355,1350.0
2022-09-03,5169,16124677.33,7688926.0,22.971174308376863,22.951828206616366,1071.0
2022-09-04,2429,6611150.34,3120779.0,18.71016879374228,19.15973651708522,543.0
2022-09-05,4768,15751010.0,7515085.0,22.032927852348994,21.829278523489933,1116.0
2022-09-06,4871,13719723.34,7660476.0,22.207554916854857,22.34325600492712,1179.0
2022-09-07,4494,11659369.0,7133330.0,21.027369826435248,21.415665331553182,1135.0
2022-09-08,4761,12503540.34,6886772.0,19.72547784078975,20.190716236084857,1171.0
2022-09-09,4909,13292732.0,6514616.0,21.212670605011205,21.400081482990426,1375.0
2022-09-10,5232,15201613.67,7754907.0,23.502675840978593,23.394877675840977,1384.0
2022-09-11,3946,11885227.67,7189057.0,24.851241763811455,24.661682716675113,908.0
2022-09-12,4424,11831340.33,5654397.0,22.422242314647377,22.519665461121157,1057.0
2022-09-13,4701,12709890.01,6094215.0,20.62795149968092,20.87853648159966,1130.0
2022-09-14,4494,12149154.67,5282906.0,21.163106364040942,21.4334668446818,1143.0
2022-09-15,3940,9690834.0,5363829.0,17.256598984771575,17.900253807106598,988.0
2022-09-16,4429,11944959.67,5370696.0,18.59629713253556,18.842853917362834,1160.0
2022-09-17,4503,13294167.32,5873543.0,17.967577170775037,18.196313568731956,1221.0
2022-09-18,4949,15265294.67,6548856.0,21.096585168720953,20.994140230349565,1310.0
2022-09-19,4304,12293889.67,4997145.0,20.138940520446095,20.45585501858736,1224.0
2022-09-20,4540,11951865.66,-608807016.0,20.93920704845815,21.266299559471367,1316.0
2022-09-21,4691,11908405.32,5556033.0,20.779577915156683,20.97441910040503,1326.0
2022-09-22,4573,11809160.34,6642552.0,19.591734091406078,19.85108244041111,1386.0
2022-09-23,3438,8242420.33,3833914.0,16.36852821407795,17.004653868528216,995.0
2022-09-24,5102,15749001.66,7959315.0,20.5484123872991,20.397687181497453,1456.0
2022-09-25,4772,15008441.33,8123600.0,21.626781223805533,21.379715004191116,1327.0
2022-09-26,4361,12127269.0,5310584.0,21.624168768631048,21.776886035313,1123.0
2022-09-27,4388,11747087.01,5245856.0,21.25296262534184,21.595943482224246,1165.0
2022-09-28,3381,8139200.0,3468096.0,18.626146110618162,19.124519372966578,973.0
2022-09-29,4347,11047204.01,4349009.0,19.675638371290546,19.957902001380262,1150.0
2022-09-30,4491,12709841.0,5534239.0,19.900690269427745,20.099977733244266,1199.0
2022-10-01,5149,15629088.33,7337603.0,20.782287822878228,20.800932219848516,1424.0
2022-10-02,4596,13967891.67,5895740.0,21.080504786771105,20.91318537859008,1152
2022-10-03,4427,12010088.66,4934779.0,20.852496046984413,21.029365258640162,1016
2022-10-04,4281,10800952.01,4684281.0,19.116094370474187,19.497080121466947,1061
2022-10-05,4515,11113859.0,4321954.0,18.510520487264674,18.87220376522702,1133
2022-10-06,4418,12123960.33,6223977.0,19.421231326392032,19.770484382073338,1217
2022-10-07,4533,12121708.0,5057701.0,20.53893668652107,20.695345245973968,1237
2022-10-08,4495,13661690.0,6418659.0,20.101446051167965,20.141268075639598,1119
2022-10-09,4452,14618681.66,6648875.0,19.549865229110512,19.4177897574124,1100
2022-10-10,3781,11468498.33,5497385.0,19.69188045490611,19.5678391959799,894
2022-10-11,3876,9990194.0,4222704.0,15.54076367389061,15.85139318885449,976
2022-10-12,4183,10422966.33,5356336.0,16.272053550083672,16.670810423141287,1033
2022-10-13,4209,10566441.66,4120002.0,17.10287479211214,17.570206699928725,1143
2022-10-14,4239,11157081.0,4697896.0,17.253597546591177,17.615475347959425,1126
2022-10-15,4633,14187004.66,6812640.0,18.87157349449601,18.817828620764082,1213
2022-10-16,3935,11617943.33,4946621.0,19.743583227446,19.70775095298602,877
2022-10-17,3685,9800662.34,5506244.0,17.20135685210312,17.67896879240163,926
2022-10-18,3902,9723542.66,3977030.0,15.952332137365454,16.502306509482317,1053
2022-10-19,3910,9983852.66,4802261.0,15.61918158567775,15.965984654731457,1119
2022-10-20,3996,10128713.66,4872750.0,16.317067067067068,16.74774774774775,1110
2022-10-21,2699,6434269.33,2625952.0,11.389773990366802,11.911819192293443,801
2022-10-22,3502,9860344.33,4319884.0,11.555682467161622,12.075385494003427,939
2022-10-23,2959,7941266.0,3320628.0,12.264616424467725,12.651571476850288,853
2022-10-24,2224,5554535.33,2295391.0,11.301258992805755,11.921762589928058,566
2022-10-25,1229,2613402.67,1095368.0,8.906427990235963,9.881204231082181,353
2022-10-26,2490,6022504.67,2505292.0,9.600401606425702,10.403212851405623,651
2022-10-27,1204,2478344.33,940304.0,10.503322259136212,11.409468438538205,393
2022-10-28,3479,9139584.67,4079735.0,13.077321069272779,13.535211267605634,950
2022-10-29,2532,6632190.67,2725202.0,11.89691943127962,12.630331753554502,703
2022-10-30,550,1081952.67,524294.0,10.272727272727273,10.701818181818181,196
2022-10-31,2397,5907036.67,2625857.0,11.223612849395078,11.661243220692532,603
2022-11-01,2730,6067897.01,2837277.0,8.454945054945055,9.125641025641025,829
2022-11-02,2883,6835039.99,4492629.0,8.55567117585848,9.132500867152272,808
2022-11-03,1126,2492833.67,841656.0,5.159857904085258,6.001776198934281,392
2022-11-04,1130,2284732.0,1050138.0,7.469026548672566,8.33716814159292,342
2022-11-05,2777,7912500.01,3669214.0,9.475333093266114,9.751890529348218,734
2022-11-06,911,1854128.67,1538608.0,4.312843029637761,5.081229418221734,284
2022-11-07,2081,4718306.0,2155074.0,5.207592503604037,5.985103315713599,531
2022-11-08,2154,5458273.33,2523272.0,4.9484679665738165,5.557103064066852,583
2022-11-09,2391,5826865.67,2452417.0,4.5357590966122965,5.133835215391049,714
2022-11-10,2305,5421671.67,2823640.0,5.8806941431670285,6.75531453362256,694
2022-11-11,2103,5139422.33,2448754.0,6.602948169281978,7.151212553495007,605
2022-11-12,2499,7169600.0,3528379.0,7.534613845538216,7.917567026810724,677
2022-11-13,2104,5829253.0,2888743.0,8.136406844106464,8.568441064638783,534
2022-11-14,2101,5088828.67,2490338.0,6.809138505473584,7.520704426463589,589
2022-11-15,2319,5373942.66,2926186.0,6.2695127210004316,6.91246226821906,687
2022-11-16,2094,4669769.34,1785578.0,5.3276026743075455,6.158070678127984,586
2022-11-17,2516,6302330.67,3465053.0,8.166534181240063,8.827106518282989,692
2022-11-18,2383,5728482.67,3432764.0,5.386487620646244,6.222828367603861,686
2022-11-19,2423,6653778.66,3980284.0,5.938093272802311,6.404869995872885,610
2022-11-20,1916,5134848.33,3334839.0,6.964509394572025,7.674321503131524,516
2022-11-21,2074,4939751.67,2042949.0,8.819189971070395,9.544840887174542,527
2022-11-22,1120,2173473.0,1004322.0,8.025,8.898214285714285,280
2022-11-23,2215,4972248.0,1943810.0,8.672234762979684,9.53002257336343,628
2022-11-24,2407,5759983.66,2810591.0,10.80182800166182,11.28209389281263,766
2022-11-25,1883,4123068.34,2544188.0,7.847583643122676,8.565055762081784,621
2022-11-26,1310,3004471.33,1116802.0,7.136641221374046,7.956488549618321,389
2022-11-27,1965,5237844.0,2704212.0,7.522137404580152,7.925190839694657,545
2022-11-28,1721,3917247.0,1466932.0,3.454386984311447,4.079604880883207,527
2022-11-29,895,1806212.0,774808.0,0.7385474860335196,1.4335195530726257,283
2022-11-30,706,1531916.33,737867.0,3.3824362606232294,3.7790368271954673,234
2022-12-01,814,1602164.0,1259531.0,0.17444717444717445,0.6670761670761671,242
2022-12-02,811,1531460.0,626800.0,2.6954377311960545,3.524044389642417,252
2022-12-03,1174,2635886.0,1233168.0,4.413117546848381,4.955706984667803,316
2022-12-04,1070,2487942.67,1258897.0,3.7065420560747664,4.098130841121495,262
2022-12-05,1121,2362409.67,1087376.0,2.338090990187333,3.1213202497769847,285
2022-12-06,1259,2648124.0,1379714.0,3.63780778395552,4.578236695790309,375
2022-12-07,1448,3022232.66,1191158.0,5.54696132596685,6.625,410
2022-12-08,1399,2931239.0,1440424.0,5.342387419585418,6.218012866333095,430
2022-12-09,1235,2593254.0,1038011.0,4.991093117408907,5.776518218623481,369
2022-12-10,1048,2410824.0,1021379.0,7.033396946564886,7.797709923664122,325
2022-12-11,1426,3788190.0,2077320.0,7.591164095371669,8.227910238429173,434
2022-12-12,1697,3766482.0,1705094.0,5.261048909840896,5.988214496169712,522
2022-12-13,1522,3124984.67,1373658.0,4.631406044678055,5.512483574244415,451
2022-12-14,1974,4336801.33,1752900.0,4.521783181357649,5.216818642350558,622
2022-12-15,1694,3592011.33,2528500.0,4.0566706021251475,4.8919716646989375,512
2022-12-16,1535,3076432.0,1225033.0,3.8599348534201954,4.785016286644951,498
2022-12-17,1002,2357957.0,1053019.0,3.7754491017964074,4.74251497005988,333
2022-12-18,167,335762.67,198214.0,0.10778443113772455,0.5688622754491018,49
2022-12-19,163,307693.0,333761.0,-3.2699386503067487,-2.815950920245399,50
2022-12-20,66,113021.0,153709.0,-4.5606060606060606,-4.363636363636363,28
2022-12-21,91,187861.0,1457711.0,-4.945054945054945,-4.472527472527473,29
2022-12-22,117,287582.67,799652.0,-5.094017094017094,-4.760683760683761,43
2022-12-23,64,142479.0,938710.0,-0.09375,1.3125,28
2022-12-24,141,293732.0,270712.0,6.780141843971631,6.858156028368795,45
2022-12-25,271,717042.0,345789.0,7.81549815498155,8.44280442804428,79
2022-12-26,711,2039320.0,884810.0,9.956399437412095,10.462728551336147,186
2022-12-27,327,635389.0,230722.0,8.669724770642201,9.397553516819572,91
2022-12-28,1663,5015673.33,2832828.0,8.47684906794949,8.836440168370414,408
2022-12-29,781,1688423.0,654271.0,6.282970550576184,7.1037131882202305,201
2022-12-30,929,2111289.0,1073171.0,8.883745963401507,9.413347685683531,268
2022-12-31,1551,4746416.0,2561951.0,8.624113475177305,8.96067053513862,414
2023-01-01,1515,4720245.0,2205479.0,7.646204620462046,7.968316831683168,386
2023-01-02,1504,4274001.33,2049064.0,5.440824468085107,5.960106382978723,390
2023-01-03,1256,2811631.0,1073261.0,5.098726114649682,5.875,395
2023-01-04,1874,4694108.33,2155334.0,6.756670224119531,7.453041622198506,508
2023-01-05,1556,3359096.33,1600043.0,10.170308483290489,11.039845758354756,468
2023-01-06,1503,3711619.34,1582747.0,9.434464404524284,10.170326014637391,410
2023-01-07,720,1616672.33,616654.0,8.406944444444445,9.094444444444445,234
2023-01-08,673,1445577.34,604825.0,7.564635958395245,8.233283803863298,179
2023-01-09,1288,2964935.0,1342384.0,8.342391304347826,9.178571428571429,359
2023-01-10,1947,4649072.0,1994278.0,9.171032357473035,9.865434001027221,511
2023-01-11,2044,4909352.33,2960285.0,9.61839530332681,10.407534246575343,543
2023-01-12,732,1496160.0,603605.0,9.922131147540984,10.769125683060109,241
2023-01-13,1305,2892653.34,2400370.0,11.022988505747126,11.770114942528735,388
2023-01-14,2608,8049706.0,4064720.0,11.85314417177914,11.927914110429448,681
2023-01-15,1410,4014450.34,2980360.0,8.74113475177305,9.314184397163121,400
2023-01-16,1117,2407460.0,991704.0,7.097582811101164,8.053715308863026,326
2023-01-17,914,1896746.0,647821.0,7.287746170678337,8.12800875273523,263
2023-01-18,1756,3873099.33,2378510.0,7.603644646924829,8.418564920273349,506
2023-01-19,2159,5267062.0,2131884.0,6.494673459935155,7.264011116257526,611
2023-01-20,2237,5731852.0,2975857.0,6.89047831917747,7.497541350022352,630
2023-01-21,781,1622520.0,580897.0,4.522407170294494,5.434058898847631,228
2023-01-22,1762,5145095.0,2498742.0,6.520431328036322,7.0028376844494895,462
2023-01-23,1677,3869924.0,1647117.0,6.245676803816338,7.001192605843769,481
2023-01-24,1332,2966663.0,1161475.0,6.258258258258258,7.118618618618618,386
2023-01-25,2148,4942711.67,2098324.0,7.445996275605214,8.04096834264432,580
2023-01-26,1257,2765462.66,1245107.0,6.3778838504375495,7.174224343675418,409
2023-01-27,1968,4681704.67,2067671.0,7.505081300813008,8.197662601626016,529
2023-01-28,2259,6955642.68,3528485.0,7.107127047366091,7.180610889774236,577
2023-01-29,1971,5620306.66,2988701.0,4.755454084221207,4.5991882293252155,446
2023-01-30,1613,3603108.67,1570594.0,2.1140731556106633,2.8214507129572226,458
2023-01-31,1171,2400825.33,988092.0,2.654995730145175,3.4773697694278396,310
2023-02-01,1604,3550796.67,1364616.0,5.269950124688279,6.129675810473816,442
2023-02-02,2022,4587006.66,1938096.0,7.420870425321464,8.154302670623146,569
2023-02-03,1679,3694777.67,1831571.0,8.311494937462776,9.035139964264443,455
2023-02-04,1453,3612025.0,1468442.0,8.64693737095664,9.374397797660015,458
2023-02-05,1270,3546555.0,1513652.0,8.114173228346457,8.613385826771653,393
2023-02-06,1364,3111004.67,1261029.0,8.291788856304985,9.180351906158357,379
2023-02-07,1589,3630725.33,1620625.0,8.543738200125865,9.120201384518564,466
2023-02-08,2112,5297575.34,2188384.0,6.793560606060606,7.619791666666667,595
2023-02-09,1765,4065597.0,1734268.0,8.097450424929178,8.960339943342776,505
2023-02-10,2288,5953718.0,2481330.0,10.447552447552448,10.925262237762238,685
2023-02-11,2016,5868498.33,2456507.0,7.776785714285714,8.349702380952381,527
2023-02-12,860,1999262.0,988159.0,6.316279069767442,7.047674418604651,251
2023-02-13,1964,4459033.67,2121288.0,7.487780040733197,8.117107942973524,497
2023-02-14,2372,5581131.0,3017925.0,6.668212478920742,7.136593591905565,619
2023-02-15,2144,4954963.34,3095299.0,6.235074626865671,6.972014925373134,607
2023-02-16,1426,2847471.67,1225304.0,5.403927068723703,6.100981767180926,405
2023-02-17,1752,4151240.01,2585236.0,6.392123287671233,6.950342465753424,493
2023-02-18,2365,6816281.99,3915366.0,8.452431289640591,8.663002114164906,602
2023-02-19,1937,5728541.66,2804159.0,8.793495095508518,9.125967991739804,454
2023-02-20,1125,2766595.67,1290370.0,8.810666666666666,9.263111111111112,274
2023-02-21,2114,4954617.67,2575617.0,8.83301797540208,8.846263008514665,624
2023-02-22,1801,4040192.33,1926452.0,2.8573014991671295,3.4125485841199334,532
2023-02-23,1936,4558997.0,2626608.0,3.0774793388429753,3.167871900826446,572
2023-02-24,1831,4100999.67,2004752.0,1.4243582741671217,1.831239759694156,542
2023-02-25,1137,2647139.0,1440332.0,2.6517150395778364,3.1715039577836412,304
2023-02-26,522,1324819.0,784723.0,7.040229885057471,6.699233716475096,144
2023-02-27,721,1405309.67,581412.0,3.8335644937586686,4.370319001386963,181
2023-02-28,627,1162422.67,470052.0,4.551834130781499,4.944178628389155,146
2023-03-01,1215,2478449.33,1192640.0,4.665843621399177,5.181893004115226,356
2023-03-02,1987,4887019.0,2292484.0,8.435329642677402,8.719677906391546,556
2023-03-03,1841,4296285.33,2257486.0,6.592069527430744,7.090711569799022,510
2023-03-04,1216,2892956.0,1803323.0,5.3988486842105265,6.150493421052632,330
2023-03-05,2304,6632876.01,3049574.0,9.63107638888889,9.574652777777779,554
2023-03-06,2074,5129226.01,1977718.0,9.376567020250723,9.875602700096431,576
2023-03-07,2303,5642756.66,2510284.0,9.498914459400781,9.768128528006947,696
2023-03-08,2526,6201820.66,2913449.0,9.690419635787807,10.033254156769596,758
2023-03-09,2449,5874863.0,2517353.0,10.236423029808085,10.587995100040834,725
2023-03-10,2315,5974629.0,2955671.0,9.250539956803456,9.6,654
2023-03-11,1550,3964011.67,2818983.0,8.090967741935485,8.557419354838709,434
2023-03-12,1409,4001529.66,1802161.0,9.139105748757984,9.49609652235628,407
2023-03-13,2287,5616628.34,2264536.0,10.831219938784434,11.081766506340184,636
2023-03-14,2188,5500218.33,2495309.0,8.666819012797076,9.211151736745887,631
2023-03-15,2743,7358949.0,3267200.0,10.384615384615385,10.473204520597886,766
2023-03-16,2656,6994638.0,3080830.0,9.84902108433735,10.033509036144578,799
2023-03-17,2840,8055224.0,3916222.0,11.304929577464788,11.492605633802818,872
2023-03-18,3653,11743937.67,5908046.0,14.71584998631262,14.32658089241719,1148
2023-03-19,2502,7938874.67,3397831.0,12.566746602717826,12.802957633892886,768
2023-03-20,1777,4220443.0,1875700.0,10.384918401800787,11.064153066966798,506
2023-03-21,3015,7988807.33,3273226.0,12.953233830845772,12.96849087893864,860
2023-03-22,3293,9606666.67,4464089.0,13.524749468569693,13.493470999088977,957
2023-03-23,1697,3728066.0,1498224.0,8.447259870359458,9.164407778432528,512
2023-03-24,1855,4373775.66,1793505.0,6.846900269541779,7.566037735849057,524
2023-03-25,1823,4875877.33,2192986.0,7.224355458036204,7.743828853538124,547
2023-03-26,2255,6296579.99,3714711.0,8.877161862527716,9.22660753880266,603
2023-03-27,2930,7800815.34,3578124.0,12.008873720136519,12.12457337883959,803
2023-03-28,3477,9607154.0,4746511.0,16.174288179465055,16.372159907966637,943
2023-03-29,3429,8788864.67,3953004.0,14.099154272382618,14.355788859725868,1037
2023-03-30,3597,10350494.0,4711166.0,13.90130664442591,13.962468723936613,1003
2023-03-31,1307,2767963.66,1050385.0,7.650344299923489,8.39938791124713,391
2023-04-01,2940,8968317.67,4342514.0,11.958843537414966,11.83095238095238,789
2023-04-02,1214,2995611.0,2331584.0,6.971993410214168,7.476935749588138,359
2023-04-03,2944,8008374.66,4315672.0,10.683763586956522,10.769021739130435,817
2023-04-04,2957,7577683.0,17626782.0,9.905309435238417,10.291849847818735,812
2023-04-05,2884,7007794.33,3047480.0,11.141470180305133,11.628294036061027,885
2023-04-06,1117,2504976.0,924164.0,8.921217547000895,9.658907788719786,373
2023-04-07,2523,8212117.33,4147496.0,13.511692429647246,13.58382877526754,750
2023-04-08,666,1503384.0,607224.0,7.758258258258258,8.57957957957958,225
2023-04-09,841,2158542.0,928241.0,9.644470868014269,10.249702734839477,256
2023-04-10,2514,8095760.33,3467910.0,11.12211614956245,11.556085918854416,689
2023-04-11,2561,6594109.33,3226353.0,12.075751659508004,12.16282702069504,799
2023-04-12,3614,10084551.67,4500402.0,12.706696181516325,12.782235749861648,1086
2023-04-13,2669,7008315.0,3625841.0,10.262270513300862,10.599475458973398,845
2023-04-14,3415,9811244.33,4331738.0,13.021961932650074,13.041581259150805,1043
2023-04-15,1416,3607502.67,1373418.0,10.352401129943503,10.838983050847459,449
2023-04-16,1168,2868666.33,1121078.0,8.699486301369863,9.131849315068493,389
2023-04-17,1822,4221790.33,2451430.0,8.510428100987925,9.224478594950604,548
2023-04-18,1910,4107138.99,1503777.0,8.62303664921466,9.313089005235602,587
2023-04-19,2391,5935331.33,2293448.0,11.37473860309494,11.566708490171477,727
2023-04-20,1430,3430377.0,1267647.0,8.160839160839162,8.83146853146853,470
2023-04-21,2446,6347365.33,2876758.0,10.978331970564186,11.411692559280457,764
2023-04-22,1965,5441930.0,2617241.0,11.74910941475827,12.057506361323155,569
2023-04-23,1640,4846946.0,1975212.0,11.899390243902438,12.320121951219512,442
2023-04-24,3344,9568138.66,4030359.0,14.233552631578947,14.130681818181818,961
2023-04-25,3779,10550113.67,4293860.0,15.019846520243451,14.944694363588251,1111
2023-04-26,3171,7939371.68,3583575.0,14.621885840428886,14.964364553768528,905
2023-04-27,3952,11360210.66,4637628.0,17.535425101214575,17.35855263157895,1089
2023-04-28,4704,13985654.33,6220574.0,20.70812074829932,20.481930272108844,1265
2023-04-29,4046,12146253.0,6001100.0,24.794364804745427,24.647800296589224,1072
2023-04-30,2904,8582286.0,3476870.0,14.4366391184573,14.803719008264462,882
2023-05-01,3323,8845978.0,4189598.0,16.219981944026483,16.459524526030695,940
2023-05-02,4829,14330668.34,6003918.0,20.282667218885898,20.32760405881135,1415
2023-05-03,4788,14161604.0,6968794.0,21.94235588972431,21.81766917293233,1384
2023-05-04,4364,12494360.0,6720056.0,20.105866177818516,19.945233730522457,1289
2023-05-05,1571,3639263.67,1390702.0,11.744112030553788,12.386378103119032,472
2023-05-06,3715,11429901.0,5263175.0,14.236339165545088,14.519246298788694,1031
2023-05-07,4502,14221300.33,6571525.0,15.64749000444247,15.776321634828966,1414
2023-05-08,4420,12850968.0,5362234.0,17.731674208144796,17.763574660633484,1205
2023-05-09,4490,12573121.67,6547955.0,17.961692650334076,18.0630289532294,1286
2023-05-10,4903,13856767.33,6037053.0,20.22170099938813,20.09259636956965,1477
2023-05-11,5012,14952537.34,6626275.0,22.505387071029528,22.30047885075818,1539
2023-05-12,5475,16143077.33,6931532.0,24.015525114155253,23.835433789954337,1601
2023-05-13,4589,14179825.33,6777457.0,26.088690346480714,25.82937459141425,1240
2023-05-14,4952,16000987.01,8247675.0,28.132471728594506,27.75,1332
2023-05-15,4689,13109106.0,5558048.0,28.26508850501173,28.123693751332908,1213
2023-05-16,5050,14166962.67,6157659.0,24.62990099009901,24.55029702970297,1348
2023-05-17,5167,14597015.67,5855794.0,24.714341010257403,24.610799303270756,1481
2023-05-18,5264,15039704.01,7063325.0,27.082066869300913,26.891907294832826,1572
2023-05-19,5650,16058710.67,7057473.0,24.545309734513275,24.408318584070795,1477
2023-05-20,4167,11994457.67,5717734.0,24.04607631389489,23.838012958963283,1144
2023-05-21,2676,8271701.0,3484190.0,19.2593423019432,19.390134529147982,728
2023-05-22,3860,11989078.0,5160948.0,18.91917098445596,18.901295336787566,1047
2023-05-23,3705,9739704.68,3870813.0,16.471255060728744,16.87719298245614,1118
2023-05-24,4816,12785841.33,5028104.0,20.197259136212626,20.330980066445182,1383
2023-05-25,5141,14751369.0,5933934.0,23.414121766193347,23.489982493678273,1525
2023-05-26,5790,16992883.0,7703423.0,25.501381692573403,25.35699481865285,1692
2023-05-27,4305,12485916.01,6002232.0,21.769570267131243,21.817886178861787,1196
2023-05-28,4790,15171858.33,6259368.0,22.543632567849688,22.377661795407096,1300
2023-05-29,5005,14733239.67,5998108.0,22.081518481518483,22.018381618381618,1305
2023-05-30,4524,12347593.34,4822104.0,18.77519893899204,19.04133510167993,1285
2023-05-31,4728,12672942.34,4709769.0,18.986252115059223,19.12605752961083,1352
2023-06-01,5086,14483081.66,5724982.0,21.122493118364137,21.273495871018483,1487
2023-06-02,5842,17479669.33,7009536.0,23.48459431701472,23.421259842519685,1718
2023-06-03,5088,15474566.34,6952948.0,24.055227987421382,23.71737421383648,1485
2023-06-04,4981,16751957.67,7942550.0,22.17245533025497,21.972294719935757,1420
2023-06-05,4678,12736694.67,5652110.0,20.64664386489953,20.934587430525866,1393
2023-06-06,5415,14846230.33,5805043.0,24.26888273314866,24.590212373037858,1492
2023-06-07,5832,16127548.67,6455121.0,26.479423868312757,26.376543209876544,1605
2023-06-08,6101,17818549.99,7486319.0,24.996721848877232,24.89034584494345,1713
2023-06-09,3260,8665350.01,3924914.0,16.373312883435585,16.887730061349693,979
2023-06-10,3286,10284202.32,4277396.0,15.517954960438223,15.91570298234936,1012
2023-06-11,6176,21476656.66,10401920.0,22.74627590673575,22.62289507772021,1724
2023-06-12,5595,16631337.67,6753319.0,24.342806076854334,24.3390527256479,1400
2023-06-13,4764,12975663.01,5539922.0,19.97565071368598,20.243073047858942,1201
2023-06-14,4911,13683053.66,5956501.0,18.395438810832825,18.727346772551414,1322
2023-06-15,5514,15424920.67,8137509.0,21.88302502720348,21.930540442509976,1647
2023-06-16,4868,13496884.34,5925875.0,20.114009860312244,20.514790468364833,1421
2023-06-17,4965,15652759.34,6889721.0,18.883585095669687,18.981671701913395,1371
2023-06-18,4761,15309174.01,6859553.0,19.112371350556607,19.046208779668138,1188
2023-06-19,1975,4335828.0,2607062.0,12.40607594936709,13.040506329113924,618
2023-06-20,4704,12192170.0,5071354.0,15.76828231292517,16.275085034013607,1358
2023-06-21,5077,13626043.67,5729367.0,18.216663383888122,18.608430175300374,1583
2023-06-22,6671,19757530.01,8656178.0,23.330984859841102,23.34372657772448,1970
2023-06-23,6302,18887217.68,8154373.0,26.04252618216439,25.84227229450968,1865
2023-06-24,5262,16651606.33,7515971.0,19.586088939566704,19.756366400608133,1612
2023-06-25,6003,19260930.34,8926872.0,24.041146093619858,23.696485090787938,1649
2023-06-26,5792,17119565.33,7036653.0,24.991022099447513,24.852900552486187,1679
2023-06-27,6099,17609485.66,7640132.0,24.482538121003444,24.49467125758321,1746
2023-06-28,6064,18283146.0,7575521.0,26.31711741424802,26.21009234828496,1888
2023-06-29,6210,17880206.67,7360871.0,25.601932367149757,25.533494363929147,1869
2023-06-30,6478,18967453.0,8524993.0,25.763507255325717,25.585828959555418,2037
2023-07-01,6451,21899674.0,10113739.0,25.317315144938767,24.922647651526894,2070
2023-07-02,6389,21103273.33,9724656.0,24.856785099389576,24.640632336828926,1874
2023-07-03,6127,20770189.67,10602649.0,24.95593275665089,24.8730210543496,1634
2023-07-04,6258,18153883.66,8082639.0,26.016299137104507,26.078299776286354,1761
2023-07-05,6575,18791317.66,8083845.0,26.75057034220532,26.7919391634981,2023
2023-07-06,6753,19769795.34,7834902.0,27.2080556789575,27.094772693617653,2153
2023-07-07,6485,19233115.0,8205950.0,24.6508866615266,24.66260601387818,2070
2023-07-08,7334,24001414.0,11748653.0,25.061630760839925,24.729479138260157,2078
2023-07-09,6422,21046843.0,9631735.0,26.27452507007163,25.887418249766426,1669
2023-07-10,5640,16289959.33,6512569.0,21.900531914893616,22.1,1653
2023-07-11,6807,20383832.0,10029271.0,24.94696635816072,24.922726604965476,1940
2023-07-12,6556,18840988.0,8811618.0,25.54392922513728,25.571995118974986,1901
2023-07-13,6448,18058479.01,7954734.0,25.797301488833746,25.812965260545905,1846
2023-07-14,6820,20671576.32,9217491.0,26.852199413489735,26.781524926686217,2055
2023-07-15,7269,24197266.66,11036465.0,28.557985967808502,28.13014169762003,2179
2023-07-16,6795,22469501.66,10511157.0,27.95334805003679,27.603973509933773,1885
2023-07-17,5632,16471269.0,7725122.0,24.312855113636363,24.453835227272727,1612
2023-07-18,7271,21212624.34,8687486.0,25.387567047173704,25.523861917205338,2068
2023-07-19,6934,20020297.33,7905362.0,27.666137871358522,27.756850302855494,2149
2023-07-20,6753,19980033.0,8827573.0,28.81519324744558,28.84629053753887,2059
2023-07-21,6907,20302342.01,9038693.0,26.774286955262777,26.81453597799334,2150
2023-07-22,8378,27791083.01,14553306.0,27.126402482692768,27.038195273334924,2462
2023-07-23,6454,21614137.32,9633423.0,25.688410288193367,25.527734738146886,1727
2023-07-24,1744,4026752.67,1562293.0,15.851490825688073,16.788990825688074,538
2023-07-25,4948,14110061.67,5821326.0,20.11034761519806,20.5767987065481,1487
2023-07-26,7622,22470954.01,10973790.0,22.234059302020466,22.56940435581212,2277
2023-07-27,6694,20079217.67,8301978.0,24.483567373767553,24.534807290110546,2025
2023-07-28,6870,20675371.66,9362713.0,25.482387190684133,25.424163027656476,1941
2023-07-29,7986,25115004.01,11422235.0,24.299524167292763,24.330578512396695,2236
2023-07-30,6486,21025451.67,9680010.0,24.82485353068147,24.799722479185938,1679
