Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips,adj_num_trips,temp_residuals
2018-07-01,970.2666666666668,13.9,20.6,17.3,6.700000000000001,0.7,0.0,1.0,0.0,1.0,0.0,23.0,23.071218363743377,22.995585638610947,23.03340200117716,11470499.0,5332709.0,0.0,3398,4263.417248380751,330.27489472264006
2018-07-02,969.2666666666668,12.9,19.9,16.4,6.999999999999998,1.6,0.0,0.0,0.0,0.0,0.0,36.0,22.97448680351906,22.873313782991204,22.92390029325513,11778891.67,5283565.0,0.0,3410,4274.501479595743,448.61193489979814
2018-07-03,968.2666666666668,8.8,20.8,14.8,12.0,3.2,0.0,0.0,0.0,0.0,0.0,8.0,23.531135531135533,23.666666666666668,23.598901098901106,10621090.67,5006057.0,0.0,3549,4412.585710810736,450.89288324345216
2018-07-04,966.2666666666668,11.7,23.7,17.7,12.0,0.3,0.0,0.0,0.0,0.0,0.0,6.0,25.685730960023346,26.13685439159615,25.911292675809747,9962464.0,4095464.0,0.0,3427,4289.669942025729,-111.64628320477095
2018-07-05,965.2666666666668,16.2,24.7,20.5,8.5,0.0,2.5,0.0,0.0,0.0,0.0,19.0,26.578703703703702,26.77260348583878,26.67565359477124,11226581.34,4747356.0,0.0,3672,4533.754173240722,-18.556340600709518
2018-07-06,964.2666666666668,15.0,25.1,20.1,10.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,25.6413877801658,25.83942278170095,25.740405280933373,9444178.0,6284420.0,0.0,3257,4117.838404455715,-494.3203635590853
2018-07-07,963.2666666666668,14.9,22.6,18.8,7.700000000000001,0.0,0.8,4.2,0.0,4.2,0.0,2.0,23.15806336774653,23.44215023139908,23.3001067995728,8597342.0,4387574.0,0.0,2809,3668.922635670707,-562.545220069238
2018-07-08,961.2666666666668,11.2,23.1,17.2,11.900000000000002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,25.06806930693069,25.1769801980198,25.122524752475243,10999477.0,5133990.0,0.0,3232,4091.0068668857,-215.50024876720727
2018-07-09,960.2666666666668,14.3,21.3,17.8,7.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,22.443504736129903,22.984776725304467,22.714140730717183,8460045.0,3628083.0,0.0,2956,3814.0910981006928,-218.06214545451712
2018-07-10,958.25,14.6,20.6,17.6,6.000000000000002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,21.63310104529617,22.201742160278744,21.917421602787456,8049734.33,3563127.0,0.0,2870,3727.1753293156858,-197.72510527735994
2018-07-11,956.25,12.3,22.9,17.6,10.599999999999998,0.4,0.0,0.0,0.0,0.0,0.0,8.0,25.06661713719664,25.391778107974243,25.22919762258544,11891014.67,5123975.0,0.0,4038,4894.259560530679,620.8817627119806
2018-07-12,955.25,14.3,23.8,19.1,9.5,0.0,1.1,0.0,0.0,0.0,0.0,6.0,26.03305570015617,26.23425299323269,26.133654346694428,11660889.0,5009685.0,0.0,3842,4697.343791745671,288.16271105563555
2018-07-13,953.25,16.2,23.3,19.8,7.100000000000001,0.0,1.8,0.0,0.0,0.0,0.0,17.0,25.11813778256189,25.522066738428418,25.320102260495155,11046444.0,4517568.0,0.0,3716,4570.428022960664,238.11773975360484
2018-07-14,951.25,15.0,23.4,19.2,8.399999999999999,0.0,1.2,0.0,0.0,0.0,0.0,6.0,27.31578947368421,27.25487576810045,27.28533262089233,11832264.0,5696713.0,0.0,3743,4596.512254175657,249.92673401401134
2018-07-15,949.25,13.0,25.7,19.4,12.7,0.0,1.4,0.0,0.0,0.0,0.0,1.0,28.0378244064053,27.785477636664822,27.91165102153506,11989223.0,5211605.0,0.0,3622,4474.59648539065,-220.466397996649
2018-07-16,947.25,15.2,25.6,20.4,10.400000000000002,0.0,2.4,0.0,0.0,0.0,0.0,1.0,27.340287566958,27.550042289258528,27.445164928108262,10577986.0,4737198.0,0.0,3547,4398.680716605642,-280.2753922570546
2018-07-17,945.25,15.2,28.6,21.9,13.400000000000002,0.0,3.9,0.0,0.0,0.0,0.0,1.0,28.282882882882884,28.306563706563708,28.294723294723298,10991245.0,6158918.0,0.0,3885,4735.764947820635,-398.0055644448721
2018-07-18,943.25,14.4,23.9,19.2,9.499999999999998,0.0,1.2,0.0,0.0,0.0,0.0,6.0,24.37615740740741,24.91927083333333,24.647714120370367,9742936.67,4289505.0,0.0,3456,4305.8491790356275,-113.02829468395794
2018-07-19,940.25,13.2,21.6,17.4,8.400000000000002,0.6,0.0,0.0,0.0,0.0,0.0,2.0,21.924191750278705,22.583890746934227,22.254041248606462,10032392.67,4228166.0,0.0,3588,4436.93341025062,368.3648373267015
2018-07-20,938.25,11.9,20.9,16.4,8.999999999999998,1.6,0.0,0.0,0.0,0.0,0.0,8.0,23.50271107668474,23.76039246062484,23.631551768654788,11750425.0,5842353.0,0.0,3873,4721.017641465613,759.7018775038587
2018-07-21,936.25,11.9,21.9,16.9,9.999999999999998,1.1,0.0,0.0,0.0,0.0,0.0,2.0,24.71548117154812,24.80831589958159,24.761898535564853,12893183.33,6153033.0,0.0,3824,4671.101872680606,558.7918201079201
2018-07-22,933.25,12.1,24.5,18.3,12.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,28.45129955368863,28.186138093987925,28.31871882383828,12947262.0,6036563.0,0.0,3809,4655.1861038955985,148.82567087847838
2018-07-23,931.25,13.5,26.4,20.0,12.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.29847908745247,28.39995247148289,28.34921577946768,12195686.01,5207735.0,0.0,4208,5053.270335110592,259.19656182619383
2018-07-24,929.25,13.9,25.9,19.9,11.999999999999998,0.0,1.9,0.0,0.0,0.0,0.0,-1.0,28.71691599539701,28.85017261219793,28.78354430379747,12140529.67,5733335.0,0.0,4345,5189.3545663255845,472.151590524164
2018-07-25,926.25,15.3,27.1,21.2,11.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,28.759254719293946,28.98921304241236,28.874233880853154,12083466.0,4972486.0,0.0,4079,4922.438797540577,23.85952164903665
2018-07-26,923.25,15.6,26.4,21.0,10.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.57007244566575,28.72920309767674,28.649637771671244,11913357.99,6092700.0,0.0,4003,4845.52302875557,54.19656182619383
2018-07-27,921.25,16.2,25.3,20.8,9.1,0.0,2.8,0.0,0.0,0.0,0.0,1.0,28.404078347196137,28.634022001609875,28.51905017440301,10882364.01,5018442.0,0.0,3727,4568.607259970562,-54.7023750382732
2018-07-28,918.25,15.8,25.6,20.7,9.8,0.0,2.7,0.0,0.0,0.0,0.0,4.0,28.581777777777777,28.350444444444445,28.46611111111111,14667650.33,8133708.0,0.0,4500,5340.691491185556,672.7246077429454
2018-07-29,915.25,15.7,27.6,21.7,11.900000000000002,0.0,3.7,0.0,0.0,0.0,0.0,0.0,29.537368292085272,29.28056848811566,29.408968390100465,13898780.0,7087016.0,0.0,4081,4920.775722400548,-50.09550704893263
2018-07-30,913.25,16.9,28.1,22.5,11.200000000000005,0.0,4.5,0.0,0.0,0.0,0.0,2.0,30.379819524200165,30.619907027618268,30.499863275909217,10374276.33,4517217.0,0.0,3657,4495.859953615541,-550.0505357469028
2018-07-31,910.25,17.2,24.8,21.0,7.600000000000001,0.0,3.0,0.0,0.0,0.0,0.0,6.0,27.08511627906977,27.35232558139535,27.21872093023256,12736845.0,5372810.0,0.0,4300,5137.944184830533,594.2526536596961
2018-08-01,907.25,15.4,22.2,18.8,6.799999999999999,0.0,0.8,0.0,0.0,0.0,0.0,6.0,22.867264997638166,23.48748228625413,23.177373641946147,12379565.0,5801607.0,0.0,4234,5071.028416045527,923.2188028891378
2018-08-02,904.25,13.8,22.5,18.2,8.7,0.0,0.2,0.0,0.0,0.0,0.0,6.0,22.76989984185556,23.35503426462836,23.06246705324196,10884281.67,4863047.0,0.0,3794,4630.112647260519,437.6457856703564
2018-08-03,901.25,15.0,23.3,19.2,8.3,0.0,1.2,0.0,0.0,0.0,0.0,10.0,23.702262693156733,24.11037527593819,23.90631898454746,10739463.66,4814496.0,0.0,3624,4459.196878475512,146.11773975360484
2018-08-04,898.2333333333333,13.9,22.5,18.2,8.6,0.0,0.2,0.0,0.0,0.0,0.0,1.0,26.737401129943503,26.58079096045197,26.65909604519773,14246630.34,7985374.0,0.0,4425,5259.281109690504,1068.6457856703564
2018-08-05,895.2333333333333,15.4,25.4,20.4,9.999999999999998,0.0,2.4,0.0,0.0,0.0,0.0,-1.0,27.984669514953502,27.76426237748177,27.87446594621764,13347195.67,8151699.0,0.0,3979,4812.365340905497,182.1066192221333
2018-08-06,892.2333333333333,15.3,26.0,20.7,10.7,0.0,2.7,0.0,0.0,0.0,0.0,4.0,29.22263397947549,28.843785632839225,29.03320980615736,11581996.33,5176402.0,0.0,3508,4340.44957212049,-380.0394152154304
2018-08-07,889.2333333333333,15.5,26.4,21.0,10.9,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,28.26776220396327,28.551957467375544,28.40985983566941,11989080.33,5110865.0,0.0,4138,4969.533803335483,189.19656182619383
2018-08-08,886.2333333333333,16.5,28.8,22.7,12.3,0.0,4.7,0.0,0.0,0.0,0.0,0.0,29.46171284634761,29.7911838790932,29.626448362720403,11421729.34,7070667.0,0.0,3970,4800.618034550475,-343.38757592406
2018-08-09,883.2333333333333,16.3,28.7,22.5,12.4,0.0,4.5,0.0,0.0,0.0,0.0,6.0,29.97814207650273,30.21571688784804,30.096929482175383,10889960.0,5177337.0,0.0,3843,4672.702265765469,-455.1965701844656
2018-08-10,880.2333333333333,16.3,29.0,22.7,12.7,0.0,4.7,0.0,0.0,0.0,0.0,10.0,29.62515818780056,29.950392305745385,29.787775246772974,11799061.33,5568055.0,0.0,3951,4779.786496980461,-392.769587403247
2018-08-11,877.2333333333333,16.0,22.7,19.4,6.699999999999999,0.0,1.4,6.2,0.0,6.2,0.0,8.0,22.64296850639227,23.05581540380418,22.849391955098223,9811667.66,5501555.0,0.0,3207,4034.870728195454,-179.73622580883148
2018-08-12,873.2333333333333,15.2,21.4,18.3,6.199999999999999,0.0,0.3,0.6,0.0,0.6,0.0,-1.0,22.588714938030005,22.91878669275929,22.75375081539465,9467206.0,4412685.0,0.0,3066,3892.9549594104465,-123.25315119411061
2018-08-13,870.2333333333333,12.7,22.2,17.5,9.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,23.581560283687946,24.144733385868136,23.863146834778043,10643633.0,4555323.0,0.0,3807,4633.039190625439,496.2188028891378
2018-08-14,867.2333333333333,13.8,23.9,18.9,10.099999999999998,0.0,0.9,0.0,0.0,0.0,0.0,0.0,25.36714145383104,25.66601178781925,25.516576620825145,11375007.0,5243188.0,0.0,4072,4897.1234218404325,502.97170531604206
2018-08-15,864.2333333333333,14.7,24.0,19.4,9.3,0.0,1.4,0.0,0.0,0.0,0.0,0.0,25.52610654651471,25.9721706864564,25.74913861648556,10539351.0,4742921.0,0.0,3773,4597.207653055425,188.78069957644766
2018-08-16,860.2333333333333,13.2,23.5,18.4,10.3,0.0,0.4,0.0,0.0,0.0,0.0,13.0,24.721414242728184,25.045636910732195,24.88352557673019,11042806.67,5082053.0,0.0,3988,4811.2918842704175,479.73572827441694
2018-08-17,857.2333333333333,11.9,21.5,16.7,9.6,1.3,0.0,0.0,0.0,0.0,0.0,2.0,23.70082686043598,23.971435730393384,23.83613129541468,11369559.34,5524157.0,0.0,3991,4813.376115485411,786.555843066295
2018-08-18,854.2333333333333,12.6,20.5,16.7,7.899999999999999,1.3,0.0,0.0,0.0,0.0,0.0,0.0,23.098345864661653,23.403308270676693,23.25082706766917,10621171.0,6376786.0,0.0,3325,4146.4603467004035,272.46590046223446
2018-08-19,850.2333333333333,13.3,20.1,16.7,6.800000000000001,1.3,0.0,0.0,0.0,0.0,0.0,-1.0,22.696759987417423,22.999056307014783,22.847908147216103,9854374.0,4492900.0,0.0,3179,3999.544577915396,187.22992342060934
2018-08-20,847.2333333333333,13.3,23.2,18.3,9.9,0.0,0.3,0.0,0.0,0.0,0.0,8.0,25.530655391120508,26.10933252793718,25.819993959528844,9000410.67,3909642.0,0.0,3311,4130.628809130389,-151.69125450680076
2018-08-21,844.2333333333333,12.4,27.0,19.7,14.6,0.0,1.7,0.0,0.0,0.0,0.0,0.0,27.14031007751938,27.46330749354005,27.301808785529715,10648694.66,4501078.0,0.0,3870,4688.713040345381,-169.94947261136895
2018-08-22,840.2333333333333,12.9,22.6,17.8,9.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,24.21240708976558,24.746998284734133,24.47970268724985,9040954.33,4244866.0,0.0,3498,4315.797271560374,126.45477993076202
2018-08-23,837.2166666666667,13.7,20.3,17.0,6.600000000000001,1.0,0.0,0.0,0.0,0.0,0.0,13.0,19.37240537240537,20.27380952380953,19.82310744810745,8544935.0,4418326.0,0.0,3276,4092.881502775367,253.84791194142235
2018-08-24,833.2166666666667,12.3,19.7,16.0,7.399999999999999,2.0,0.0,0.0,0.0,0.0,0.0,4.0,22.05851755526658,22.432769830949283,22.24564369310793,10748187.67,6132486.0,0.0,3845,4660.96573399036,913.993946378986
2018-08-25,830.2166666666667,13.0,16.0,14.5,3.0,3.5,0.0,7.8,0.0,7.8,0.0,0.0,16.243243243243242,17.05058905058905,16.646916146916148,3993884.0,1907837.0,0.0,1443,2258.0499652053527,-925.9388412560402
2018-08-26,827.2166666666667,13.6,19.1,16.4,5.500000000000002,1.6,0.0,0.8,0.0,0.8,0.0,0.0,19.171131547381048,19.763694522191123,19.467413034786084,7686581.0,3374247.0,0.0,2501,3315.1341964203452,-338.8600191834512
2018-08-27,823.2166666666667,10.8,20.7,15.8,9.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,22.682026407976288,23.02398275397467,22.85300458097548,10585921.67,4293325.0,0.0,3711,4524.218427635338,628.0838889830466
2018-08-28,820.2166666666667,10.8,22.0,16.4,11.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,23.236309684380902,23.65875370919881,23.447531696789856,10694167.34,4517469.0,0.0,3707,4519.302658850331,426.6008143683257
2018-08-29,816.2166666666667,14.1,22.2,18.2,8.1,0.0,0.2,0.8,0.0,0.8,0.0,0.0,21.669778699861688,22.32676348547718,21.99827109266944,7980062.0,3530418.0,0.0,2892,3703.3868900653233,-418.7811971108622
2018-08-30,813.2166666666667,14.0,21.7,17.9,7.699999999999999,0.1,0.0,0.0,0.0,0.0,0.0,17.0,22.662002743484223,23.085322359396432,22.87366255144033,10100211.0,4426484.0,0.0,3645,4455.471121280316,410.173831587108
2018-08-31,809.2166666666667,12.4,22.0,17.2,9.6,0.8,0.0,0.0,0.0,0.0,0.0,13.0,21.978184991273995,22.492728330424665,22.23545666084933,9245167.67,4037574.0,0.0,3438,4247.555352495309,157.6008143683257
2018-09-01,806.2166666666667,12.6,19.3,16.0,6.700000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01607818411097,22.16424968474149,22.09016393442623,9701531.0,4234647.0,0.0,3172,3980.639583710302,301.7579693373609
2018-09-02,802.2166666666667,10.7,21.4,16.1,10.7,1.9,0.0,0.0,0.0,0.0,0.0,8.0,23.58397397989356,23.381431105854524,23.482702542874044,10578919.0,4888942.0,0.0,3382,4189.723814925294,192.74684880588939
2018-09-03,799.2166666666667,12.5,19.3,15.9,6.800000000000001,2.1,0.0,0.0,0.0,0.0,0.0,25.0,22.531572164948454,22.436211340206185,22.48389175257732,9783551.0,4783122.0,0.0,3104,3910.8080461402874,233.75796933736092
2018-09-04,795.2166666666667,9.8,20.2,15.0,10.4,3.0,0.0,0.0,0.0,0.0,0.0,2.0,22.01063515509601,22.62304283604136,22.316838995568688,8667470.0,3565288.0,0.0,3385,4190.89227735528,378.03891768101585
2018-09-05,791.2166666666667,9.4,22.0,15.7,12.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,23.10857664233577,23.732968369829685,23.420772506082727,8913858.66,3734001.0,0.0,3288,4092.976508570273,7.6008143683257
2018-09-06,788.2166666666667,11.8,27.1,19.5,15.3,0.0,1.5,0.0,0.0,0.0,0.0,2.0,25.55079006772009,25.859198645598195,25.704994356659142,9654534.0,5889905.0,0.0,3544,4348.0607397852655,-511.14047835096335
2018-09-07,784.2166666666667,14.2,19.9,17.1,5.699999999999999,0.9,0.0,0.8,0.0,0.8,0.0,6.0,19.437729549248747,20.225375626043405,19.83155258764608,7674535.67,3138365.0,0.0,2995,3798.1449710002585,33.61193489979814
2018-09-08,781.2166666666667,13.0,20.2,16.6,7.199999999999999,1.4,0.0,3.0,0.0,3.0,0.0,-1.0,20.14910277324633,20.4137030995106,20.281402936378463,8610062.67,4792201.0,0.0,3065,3867.229202215251,58.038917681015846
2018-09-09,777.2,13.5,16.8,15.2,3.3000000000000007,2.8,0.0,7.2,0.0,7.2,0.0,17.0,16.215586307356155,17.023306627822286,16.61944646758922,3276092.67,1787743.0,0.0,1373,2174.313433430244,-1117.4668871727908
2018-09-10,774.2,10.5,19.0,14.8,8.5,3.2,0.0,7.0,0.0,7.0,0.0,2.0,17.55353200883002,18.44757174392936,18.00055187637969,4324312.67,1856122.0,0.0,1812,2612.3976646452365,-1012.6690134438568
2018-09-11,770.2,12.8,18.6,15.7,5.800000000000001,2.3,0.0,1.6,0.0,1.6,0.0,0.0,18.17948717948718,18.97578347578348,18.577635327635328,6837989.33,2611814.0,0.0,2808,3607.4818958602295,44.0950095145181
2018-09-12,766.2,13.2,17.8,15.5,4.600000000000001,2.5,0.0,0.0,0.0,0.0,0.0,0.0,18.5163505559189,19.1429038587312,18.82962720732505,7814067.66,3544215.0,0.0,3058,3856.566127075222,415.6230554312697
2018-09-13,763.2,12.2,18.1,15.2,5.900000000000002,2.8,0.0,0.0,0.0,0.0,0.0,1.0,17.920292504570384,18.6255941499086,18.27294332723949,6619399.34,2883629.0,0.0,2735,3532.650358290215,47.05003821248738
2018-09-14,759.2,12.3,18.2,15.3,5.899999999999999,2.7,0.0,0.2,0.0,0.2,0.0,-1.0,18.33581033262562,19.09801840056617,18.71691436659589,7163098.34,3321027.0,0.0,2826,3622.7345895052076,122.85903247289389
2018-09-15,756.2,11.8,17.2,14.5,5.399999999999999,3.5,0.0,7.6,0.0,7.6,0.0,1.0,16.65794278758369,17.084601339014,16.871272063298846,5208436.0,3060274.0,0.0,1643,2438.8188207202006,-908.2309101311666
2018-09-16,752.2,11.5,17.2,14.4,5.699999999999999,3.6,0.0,16.6,0.0,16.6,0.0,15.0,16.12873754152824,16.71262458471761,16.420681063122924,3208519.66,1451698.0,0.0,1204,1998.9030519351932,-1347.2309101311666
2018-09-17,748.2,11.2,15.9,13.6,4.700000000000001,4.4,0.0,0.4,0.0,0.4,0.0,1.0,17.907189157336475,18.332056570418384,18.11962286387743,9187527.0,4352111.0,0.0,3394,4187.987283150186,1040.2521644835542
2018-09-18,745.2,6.9,16.2,11.6,9.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,17.74580335731415,18.28263103802672,18.014217197670433,7294024.33,3136911.0,0.0,2919,3712.0715143651787,519.6791472647719
2018-09-19,741.2,7.9,19.3,13.6,11.4,4.4,0.0,1.0,0.0,1.0,0.0,0.0,18.83270353830299,19.342493988320165,19.087598763311576,7469287.01,3030024.0,0.0,2911,3703.1557455801712,40.75796933736092
2018-09-20,738.2,10.5,15.4,13.0,4.9,5.0,0.0,8.8,0.0,8.8,0.0,-1.0,14.671964399237126,15.766052129688491,15.219008264462808,3674334.67,1603797.0,0.0,1573,2364.2399767951642,-704.7928068184765
2018-09-21,734.2,11.6,16.3,14.0,4.700000000000001,4.0,0.0,23.8,0.0,23.8,0.0,6.0,15.504743833017075,16.462365591397848,15.98355471220746,3612737.33,1774030.0,0.0,1581,2371.3242080101572,-833.5118584748216
2018-09-22,730.2,12.5,18.7,15.6,6.199999999999999,2.4,0.0,15.8,0.0,15.8,0.0,4.0,17.717488789237667,18.12235746316464,17.919923126201155,4492165.67,2645180.0,0.0,1561,2350.40843922515,-1218.0959962250754
2018-09-23,727.2,10.1,15.1,12.6,5.0,5.4,0.0,0.2,0.0,0.2,0.0,1.0,16.575453677172874,17.044890162368674,16.810171919770774,6326305.66,2911810.0,0.0,2094,2882.4926704401423,-138.2197895996951
2018-09-24,723.2,8.3,16.4,12.4,8.099999999999998,5.6,0.0,0.0,0.0,0.0,0.0,0.0,17.57328990228013,18.103257328990228,17.83827361563518,7851973.34,3620903.0,0.0,3070,3857.5769016551353,640.2971357855849
2018-09-25,720.2,6.1,16.8,11.5,10.7,6.5,0.0,0.0,0.0,0.0,0.0,2.0,17.410963347388908,18.06584495621148,17.738404151800193,8038391.0,4273693.0,0.0,3083,3869.6611328701283,592.5331128272092
2018-09-26,716.1833333333333,7.6,16.8,12.2,9.2,5.8,0.0,0.0,0.0,0.0,0.0,0.0,17.864993215739485,18.515943012211668,18.190468113975577,7332310.0,3422843.0,0.0,2948,3733.745364085121,457.53311282720915
2018-09-27,712.1833333333333,9.0,17.1,13.1,8.100000000000001,4.9,0.0,0.0,0.0,0.0,0.0,2.0,18.6657060518732,19.30035222542428,18.98302913864874,7930318.99,3574720.0,0.0,3123,3907.8295953001134,586.9600956084269
2018-09-28,709.1833333333333,10.9,18.7,14.8,7.799999999999999,3.2,0.0,0.0,0.0,0.0,0.0,1.0,19.80408573342264,20.35063630274615,20.0773610180844,7862291.34,3700452.0,0.0,2986,3769.9138265151064,206.9040037749246
2018-09-29,705.1833333333333,8.8,16.7,12.8,7.899999999999999,5.2,0.0,0.8,0.0,0.8,0.0,0.0,17.893411665967268,18.46705832983634,18.18023499790181,7180222.0,3554376.0,0.0,2383,3165.998057730099,-92.27588143319736
2018-09-30,701.1833333333333,11.3,15.1,13.2,3.799999999999999,4.8,0.0,16.2,0.0,16.2,0.0,6.0,14.002132196162046,15.010660980810234,14.50639658848614,1029858.0,446876.0,0.0,469,1251.082288945092,-1763.219789599695
2018-10-01,698.1833333333333,12.9,17.6,15.3,4.700000000000001,2.7,0.0,6.4,0.0,6.4,0.0,2.0,16.582535885167463,17.51854066985646,17.05053827751196,4044705.66,1925537.0,0.0,1672,2453.1665201600845,-939.9949330895424
2018-10-02,694.1833333333333,5.9,14.7,10.3,8.799999999999999,7.7,0.0,0.4,0.0,0.4,0.0,30.0,14.147547628698824,14.807863802188894,14.47770571544386,6275778.66,2681695.0,0.0,2467,3247.2507513750775,295.5442333586807
2018-10-03,691.1833333333333,1.6,10.4,6.0,8.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.410412147505424,12.52581344902386,11.968112798264642,5505429.67,2272037.0,0.0,2305,3084.33498259007,786.7574801612186
2018-10-04,687.1833333333333,2.4,12.5,7.5,10.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,13.55905205905206,14.243201243201243,13.901126651126653,6243056.67,2691865.0,0.0,2574,3352.419213805063,736.7463596297466
2018-10-05,683.1833333333333,6.0,13.6,9.8,7.6,8.2,0.0,1.2,0.0,1.2,0.0,2.0,13.912839248434238,14.78340292275574,14.34812108559499,4368419.33,2149991.0,0.0,1916,2693.5034450200556,-88.35470350578612
2018-10-06,680.1833333333333,7.9,13.3,10.6,5.4,7.4,0.0,0.0,0.0,0.0,0.0,8.0,15.430190206394172,15.573452043707002,15.501821125050586,7481408.0,3346807.0,0.0,2471,3247.5876762350485,512.2183137129953
2018-10-07,676.1833333333333,9.2,12.8,11.0,3.6000000000000014,7.0,0.0,6.2,0.0,6.2,0.0,0.0,13.239302694136292,14.133122028526149,13.68621236133122,1547865.34,1009981.0,0.0,631,1406.671907450041,-1251.826657589035
2018-10-08,673.1833333333333,9.7,12.4,11.1,2.700000000000001,6.9,0.0,2.2,0.0,2.2,0.0,0.0,13.761814744801512,14.46219281663516,14.112003780718336,2749685.0,1331711.0,0.0,1058,1832.756138665034,-764.0626346306594
2018-10-09,669.1833333333333,6.0,14.4,10.2,8.4,7.8,0.0,0.0,0.0,0.0,0.0,2.0,15.725574153367068,16.429349941611523,16.077462047489295,6626971.0,2616103.0,0.0,2569,3342.8403698800266,443.1172505774621
2018-10-10,666.1833333333333,6.3,14.1,10.2,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,15.558401241753977,16.264260768335273,15.911331005044625,6157829.66,3252192.0,0.0,2577,3349.924601095019,496.69026779624437
2018-10-11,662.1833333333333,5.2,13.7,9.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,14.491757137112987,15.316445516686771,14.90410132689988,6032449.33,2726268.0,0.0,2487,3259.008832310012,467.45429075461993
2018-10-12,658.1666666666666,5.0,14.9,10.0,9.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.531096871466264,15.427440633245382,14.979268752355823,6695366.0,2649794.0,0.0,2653,3424.093063525005,451.1622218794928
2018-10-13,655.1666666666666,3.8,14.3,9.1,10.5,8.9,0.0,0.0,0.0,0.0,0.0,0.0,16.122979897516753,16.259361450532126,16.19117067402444,8020564.67,4287274.0,0.0,2537,3307.1772947399977,426.3082563170565
2018-10-14,651.1666666666666,1.9,14.4,8.2,12.5,9.8,0.0,0.0,0.0,0.0,0.0,0.0,16.4919168591224,16.578290993071594,16.535103926096998,6646465.0,3060737.0,0.0,2165,2934.2615259549902,39.11725057746207
2018-10-15,648.1666666666666,2.8,13.8,8.3,11.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,14.549618320610689,15.238458742275537,14.894038531443112,6546961.66,3171459.0,0.0,2751,3519.3457571699832,716.263285015026
2018-10-16,644.1666666666666,3.1,14.8,9.0,11.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99923106497501,15.92156862745098,15.460399846212995,6420662.33,2834480.0,0.0,2601,3368.4299883849762,414.3532276190872
2018-10-17,641.1666666666666,3.1,15.3,9.2,12.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0,15.596632223497895,16.41944125526215,16.008036739380024,6330480.33,2652806.0,0.0,2613,3379.514219599969,350.398198921117
2018-10-18,637.1666666666666,4.8,14.6,9.7,9.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,15.418121054585963,16.17898254734497,15.798551800965466,6649310.0,4158481.0,0.0,2693,3458.5984508149613,536.7352390982751
2018-10-19,634.1666666666666,4.5,14.8,9.7,10.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,15.529280948851,16.098591549295776,15.813936249073388,6937741.67,4117498.0,0.0,2698,3462.6826820299543,511.3532276190872
2018-10-20,630.1666666666666,3.3,13.2,8.3,9.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,15.167313664596271,15.414208074534162,15.290760869565217,7682510.67,3847748.0,0.0,2576,3339.766913244947,632.4093194525894
2018-10-21,627.1666666666666,4.0,14.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.912295786758383,15.977644024075666,15.944969905417024,7345626.33,3425178.0,0.0,2326,3088.85114445994,260.88127353583786
2018-10-22,623.1666666666666,2.7,12.0,7.4,9.3,10.6,0.0,0.0,0.0,0.0,0.0,0.0,13.76653846153846,14.52846153846154,14.1475,6849255.33,3504900.0,0.0,2600,3361.9353756749324,838.7013883277161
2018-10-23,620.1666666666666,3.9,12.3,8.1,8.4,9.9,0.0,0.4,0.0,0.4,0.0,4.0,12.616151545363907,13.922731804586242,13.269441674975074,4686750.0,2067711.0,0.0,2006,2767.0196068899254,199.12837110893452
2018-10-24,616.1666666666666,8.9,14.6,11.8,5.699999999999999,6.2,0.0,1.0,0.0,1.0,0.0,1.0,15.517469310670444,16.415958451369217,15.966713881019832,4960347.0,2026944.0,0.0,2118,2878.103838104918,-38.26476090172491
